emotion_label,gender,actors,path
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lose_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_lot_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_love_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_luck_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_make_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_match_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_merge_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mess_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_met_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bite_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_boat_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bone_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_book_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bought_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_burn_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_cab_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_calm_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_back_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bar_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_base_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bath_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bean_angry.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_angry/YAF_beg_angry.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_haze_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_rough_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_rush_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_said_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_sail_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_search_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_seize_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_sell_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_shack_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_shall_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mood_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_moon_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mop_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mouse_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_nag_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_name_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_near_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_neat_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_nice_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tough_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_turn_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_vine_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_voice_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_void_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_vote_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wag_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_walk_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wash_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_week_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wheat_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_when_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_which_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lean_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_learn_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lease_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lid_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_life_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_limb_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_live_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_loaf_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_long_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lore_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lose_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_lot_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_love_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_book_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_dab_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_five_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_pike_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_pole_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_pool_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_puff_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_rag_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_raid_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_rain_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_raise_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_rat_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_sub_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_such_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_sure_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_take_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_talk_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tape_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_team_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_tell_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_thin_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jar_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_join_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_judge_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jug_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_juice_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keen_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keep_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keg_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kick_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kill_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_king_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kite_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_knock_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_late_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_laud_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_dog_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_doll_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_door_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_fail_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_fall_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_far_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_fat_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_fit_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_goal_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_good_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_goose_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_gun_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_half_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hall_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hash_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hate_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_have_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_chair_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_chalk_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_chat_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_check_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_cheek_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_chief_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_choice_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_cool_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_whip_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_white_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wife_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_wire_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_witch_disgust.wav
disgust,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_yearn_disgust.wav
